IPv4 Address,#VALUE!,Device,DNS Name,MAC Address,Function,Operating System,Vendor and Model,DHCP Device Class,NIC Vendor,NIC Vendor Value,Network Function,OS Fingerprint,Windows Version
10.1.13.29,010.001.013.029,sim-devuat01.scspa.local,sim-devuat01.scspa.local,d06726cb47ce,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Linux Desktop/Server,80/tcp VMware ESXi Server httpd  ;22/tcp OpenSSH 7.9 protocol 2.0,
10.1.13.30,010.001.013.030,sim-devuat02.scspa.local,sim-devuat02.scspa.local,d06726cb487c,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Linux Desktop/Server,80/tcp VMware ESXi Server httpd  ;22/tcp OpenSSH 7.9 protocol 2.0,
10.1.13.31,010.001.013.031,sim-devuat03.scspa.local,sim-devuat03.scspa.local,d06726d5037a,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Linux Desktop/Server,80/tcp VMware ESXi Server httpd  ;22/tcp OpenSSH 7.9 protocol 2.0,
10.1.13.32,010.001.013.032,10.1.13.32,,00505681e9c8,"[Information Technology, Computer]","[Linux, Ubuntu]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,80/tcp nginx  ;22/tcp OpenSSH 7.6p1 Ubuntu 4ubuntu0.3 Ubuntu Linux; protocol 2.0,
10.1.13.33,010.001.013.033,10.1.13.33,,5056811858,"[Information Technology, Computer]","[Linux, Ubuntu]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,80/tcp nginx  ;22/tcp OpenSSH 7.6p1 Ubuntu 4ubuntu0.3 Ubuntu Linux; protocol 2.0,
10.1.13.34,010.001.013.034,10.1.13.34,,0050568141fe,"[Information Technology, Computer]","[Linux, Ubuntu]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,80/tcp nginx  ;22/tcp OpenSSH 7.6p1 Ubuntu 4ubuntu0.3 Ubuntu Linux; protocol 2.0,
10.1.13.35,010.001.013.035,spaheurekahag.scspa.local,spaheurekahag.scspa.local,5056816111,"[Information Technology, Computer]","[Linux, Ubuntu]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 7.2p2 Ubuntu 4ubuntu2.6 Ubuntu Linux; protocol 2.0,
10.1.13.36,010.001.013.036,sym-devuat04.scspa.local,sym-devuat04.scspa.local,54802855f418,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Linux Desktop/Server,80/tcp VMware ESXi Server httpd  ;22/tcp OpenSSH 7.9 protocol 2.0,
10.1.13.37,010.001.013.037,10.1.13.37,,005056818f4d,"[Information Technology, Computer]","[Linux, Ubuntu]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,80/tcp nginx  ;22/tcp OpenSSH 7.6p1 Ubuntu 4ubuntu0.3 Ubuntu Linux; protocol 2.0,
10.1.13.38,010.001.013.038,z-vra-syn-ora02.scspa.local,z-vra-syn-ora02.scspa.local,5056813721,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 6.7p1 Debian 5+deb8u2 protocol 2.0,
10.1.13.39,010.001.013.039,z-vra-syn-ora04.scspa.local,z-vra-syn-ora04.scspa.local,00505681206b,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 6.7p1 Debian 5+deb8u2 protocol 2.0,
10.1.13.40,010.001.013.040,z-vra-syn-ora05.scspa.local,z-vra-syn-ora05.scspa.local,00505681263b,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 6.7p1 Debian 5+deb8u2 protocol 2.0,
10.1.13.41,010.001.013.041,z-vra-syn-ora03.scspa.local,z-vra-syn-ora03.scspa.local,5056818891,"[Information Technology, Mobile]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Mobile Device,Linux 3.13 or XBMCbuntu Frodo v12.2 (Linux 3.X) or Linux 3.1 or Linux 3.2 or Zerto Virtual Replication Appliance or AXIS 210A or 211 Network Camera (Linux 2.6.17) or Linux 2.6.32 - 2.6.36 or Android 5.0.2 or Android 5.1 or Linux 3.10,
10.1.13.42,010.001.013.042,z-vra-syn-ora01.scspa.local,z-vra-syn-ora01.scspa.local,00505681a422,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 6.7p1 Debian 5+deb8u2 protocol 2.0,
10.1.13.43,010.001.013.043,z-vra-syn-linux05.scspa.local,z-vra-syn-linux05.scspa.local,00505681f98d,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 6.7p1 Debian 5+deb8u2 protocol 2.0,
10.1.13.44,010.001.013.044,z-vra-syn-linux04.scspa.local,z-vra-syn-linux04.scspa.local,00505681a92f,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 6.7p1 Debian 5+deb8u2 protocol 2.0,
10.1.13.45,010.001.013.045,z-vra-syn-linux02.scspa.local,z-vra-syn-linux02.scspa.local,00505681b75d,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 6.7p1 Debian 5+deb8u2 protocol 2.0,
10.1.13.46,010.001.013.046,z-vra-syn-win06.scspa.local,z-vra-syn-win06.scspa.local,005056817b22,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 6.7p1 Debian 5+deb8u2 protocol 2.0,
10.1.13.47,010.001.013.047,z-vra-syn-win02.scspa.local,z-vra-syn-win02.scspa.local,00505681dbd4,"[Information Technology, Mobile]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Mobile Device,Linux 3.13 or XBMCbuntu Frodo v12.2 (Linux 3.X) or Linux 3.1 or Linux 3.2 or Zerto Virtual Replication Appliance or AXIS 210A or 211 Network Camera (Linux 2.6.17) or Linux 2.6.32 - 2.6.36 or Android 5.0.2 or Android 5.1 or Linux 3.10,
10.1.13.48,010.001.013.048,z-vra-syn-win04.scspa.local,z-vra-syn-win04.scspa.local,005056811e5d,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 6.7p1 Debian 5+deb8u2 protocol 2.0,
10.1.13.49,010.001.013.049,z-vra-syn-dmz02.scspa.local,z-vra-syn-dmz02.scspa.local,0050568176d3,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 6.7p1 Debian 5+deb8u2 protocol 2.0,
10.1.13.51,010.001.013.051,syn-win01.scspa.local,syn-win01.scspa.local,b673df500008,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.52,010.001.013.052,syn-sql01.scspa.local,syn-sql01.scspa.local,b673df50000c,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.53,010.001.013.053,syn-linux01.scspa.local,syn-linux01.scspa.local,b673df500010,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.54,010.001.013.054,syn-dmz01.scspa.local,syn-dmz01.scspa.local,b673df500014,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.55,010.001.013.055,syn-win03.scspa.local,syn-win03.scspa.local,b673df500018,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.56,010.001.013.056,syn-linux03.scspa.local,syn-linux03.scspa.local,b673df50001c,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.57,010.001.013.057,syn-win05.scspa.local,syn-win05.scspa.local,b673df500020,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.58,010.001.013.058,syn-sql03.scspa.local,syn-sql03.scspa.local,b673df500024,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.59,010.001.013.059,syn-dmz03.scspa.local,syn-dmz03.scspa.local,b673df500028,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.60,010.001.013.060,syn-spare1.scspa.local,syn-spare1.scspa.local,b673df50002c,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.61,010.001.013.061,syn-ora01.scspa.local,syn-ora01.scspa.local,b673df500000,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.62,010.001.013.062,syn-ora02.scspa.local,syn-ora02.scspa.local,b673df500004,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.71,010.001.013.071,synergy1.scspa.local,synergy1.scspa.local,,"[Information Technology, Computer]",[Linux],[Unknown],,Unknown Vendor,Unknown Vendor,Linux Desktop/Server,Possibly Linux 2.6.32 - 3.10 or ProVision-ISR security DVR or Kemp LoadMaster LM-2400 Firmware 7.1 or Linux 2.6.32 or Crestron XPanel control system or HIKVISION DS-7600 Linux Embedded NVR (Linux 2.6.10) or DD-WRT v24-sp2 (Linux 3.10) or Linux 3.2,
10.1.13.72,010.001.013.072,10.1.13.72,,1402ec46a3e8,"[Information Technology, Computer]",[Linux],[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,Linux Desktop/Server,Possibly Linux 2.6.32 - 3.10 or ProVision-ISR security DVR or Kemp LoadMaster LM-2400 Firmware 7.1 or Linux 2.6.32 or HIKVISION DS-7600 Linux Embedded NVR (Linux 2.6.10) or DD-WRT v24-sp2 (Linux 3.10) or Crestron XPanel control system or Linux 3.2,
10.1.13.76,010.001.013.076,ov4vc.scspa.local,ov4vc.scspa.local,005056814c2e,"[Information Technology, Computer]","[Linux, CentOS]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux 2.6.32 - 3.10,
10.1.13.81,010.001.013.081,syn-win02.scspa.local,syn-win02.scspa.local,b673df500030,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.82,010.001.013.082,syn-sql02.scspa.local,syn-sql02.scspa.local,b673df500034,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.83,010.001.013.083,syn-linux02.scspa.local,syn-linux02.scspa.local,b673df500039,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.84,010.001.013.084,syn-dmz02.scspa.local,syn-dmz02.scspa.local,b673df50003c,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.85,010.001.013.085,syn-win04.scspa.local,syn-win04.scspa.local,b673df500040,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.86,010.001.013.086,syn-linux04.scspa.local,syn-linux04.scspa.local,b673df500044,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.87,010.001.013.087,syn-win06.scspa.local,syn-win06.scspa.local,b673df500048,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.88,010.001.013.088,syn-spare2.scspa.local,syn-spare2.scspa.local,b673df50004c,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.89,010.001.013.089,syn-linux05.scspa.local,syn-linux05.scspa.local,b673df500050,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.90,010.001.013.090,syn-ora03.scspa.local,syn-ora03.scspa.local,b673df50005c,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.91,010.001.013.091,syn-ora04.scspa.local,syn-ora04.scspa.local,b673df500054,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.92,010.001.013.092,syn-ora05.scspa.local,syn-ora05.scspa.local,b673df500058,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,Locally Administrated,Locally Administered MAC Address,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.13.97,010.001.013.097,spavc65.scspa.local,spavc65.scspa.local,000c294c237f,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux Desktop/Server,
10.1.13.111,010.001.013.111,SCSPA\\SPAPROLAW,SPAProLaw.scspa.local,00505680382b,"[Information Technology, Computer, Server]","[Windows, Windows Server 2012]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2012 64-bit R2 Standard,Windows Server 2012 64-bit R2 Standard
10.1.13.112,010.001.013.112,SCSPA\\SPAPROLAWSQL,SPAProLawSQL.scspa.local,5056801794,"[Information Technology, Computer, Server]","[Windows, Windows Server 2012]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2012 64-bit R2 Standard,Windows Server 2012 64-bit R2 Standard
10.1.13.113,010.001.013.113,spasd.scspa.local,spasd.scspa.local,5.06E+11,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux 3.10 - 3.19,
10.1.13.113,010.001.013.113,spasd.scspa.local,spasd.scspa.local,5.06E+11,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux 3.10 - 3.19,
10.1.13.114,010.001.013.114,spapvagent.scspa.local,spapvagent.scspa.local,005056813db6,"[Information Technology, Computer]","[Linux, CentOS, CentOS 7]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.10 - 3.19 or Linux 3.2 - 4.0,
10.1.13.115,010.001.013.115,twsight.scspa.local,twsight.scspa.local,005056815d18,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux 3.10 - 3.19,
10.1.13.160,010.001.013.160,z-vra-syn-dmz03.scspa.local,z-vra-syn-dmz03.scspa.local,00505681abb6,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,22/tcp OpenSSH 6.7p1 Debian 5+deb8u2 protocol 2.0,
10.1.15.10,010.001.015.010,nwproxy91_10.scspa.local,nwproxy91_10.scspa.local,0050568162a0,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.10 - 3.19 or Linux 3.2 - 4.0,
10.1.15.11,010.001.015.011,nwproxy91_11.scspa.local,nwproxy91_11.scspa.local,00505681989d,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.2 - 4.0,
10.1.15.12,010.001.015.012,nwproxy91_12.scspa.local,nwproxy91_12.scspa.local,00505681b4ed,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.10 - 3.19 or Linux 3.2 - 4.0,
10.1.15.13,010.001.015.013,DPChasPRXY01.scspa.local,DPChasPRXY01.scspa.local,00505681c94a,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.2 - 4.0,
10.1.15.14,010.001.015.014,DPChasPRXY02.scspa.local,DPChasPRXY02.scspa.local,00505681370b,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.2 - 4.0,
10.1.15.15,010.001.015.015,DPChasPRXY03.scspa.local,DPChasPRXY03.scspa.local,0050568148d3,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.2 - 4.0,
10.1.15.16,010.001.015.016,DPChasPRXY04.scspa.local,DPChasPRXY04.scspa.local,5056811246,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.2 - 4.0,
10.1.15.17,010.001.015.017,DPChasPRXY05.scspa.local,DPChasPRXY05.scspa.local,5056813921,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.2 - 4.0,
10.1.15.18,010.001.015.018,DPChasPRXY06.scspa.local,DPChasPRXY06.scspa.local,0050568160ce,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.2 - 4.0,
10.1.15.19,010.001.015.019,DPChasPRXY07.scspa.local,DPChasPRXY07.scspa.local,0050568180d5,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.2 - 4.0,
10.1.15.20,010.001.015.020,DPChasPRXY08.scspa.local,DPChasPRXY08.scspa.local,00505681ced9,"[Information Technology, Computer]",[Linux],"[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.2 - 4.0,
10.1.15.21,010.001.015.021,DPChasPRXY09.scspa.local,DPChasPRXY09.scspa.local,005056a05d31,"[Information Technology, Computer]",[Linux],[VMware],,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.2 - 4.0,
10.1.15.22,010.001.015.022,DPChasPRXY10.scspa.local,DPChasPRXY10.scspa.local,005056a03480,"[Information Technology, Computer]",[Linux],[VMware],,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.2 - 4.0,
10.1.15.34,010.001.015.034,DPSCIPPRXY02.scspa.local,DPSCIPPRXY02.scspa.local,0050569d5cf9,"[Information Technology, Computer]",[Linux],[VMware],,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.2 - 4.0,
10.1.15.56,010.001.015.056,dd2500-190.scspa.local,dd2500-190.scspa.local,d02788a53fb3,"[Information Technology, Computer]",[Linux],[Foxconn],,"hon hai precision ind. co.,ltd.","HON HAI PRECISION IND. CO.,LTD.",Linux Desktop/Server,Linux 2.6.32 - 3.10,
10.1.15.60,010.001.015.060,dd2500.scspa.local,dd2500.scspa.local,d02788a53faf,"[Information Technology, Computer]",[Linux],[Foxconn],,"hon hai precision ind. co.,ltd.","HON HAI PRECISION IND. CO.,LTD.",Linux Desktop/Server,Linux 2.6.32 - 3.10,
10.1.15.61,010.001.015.061,ddomain.scspa.local,ddomain.scspa.local,0060165d0828,"[Information Technology, Storage]",[Linux],[Clariion],,clariion,CLARIION,Linux Desktop/Server,Linux 2.6.32 - 3.10,
10.1.15.62,010.001.015.062,dd2500r.scspa.local,dd2500r.scspa.local,d02788a53fb1,"[Information Technology, Computer]",[Linux],[Foxconn],,"hon hai precision ind. co.,ltd.","HON HAI PRECISION IND. CO.,LTD.",Linux Desktop/Server,Linux 2.6.32 - 3.10,
10.1.15.65,010.001.015.065,10.1.15.65,,0060165d0829,"[Information Technology, Storage]",[Linux],[Clariion],,clariion,CLARIION,Linux Desktop/Server,Linux 2.6.32 - 3.10,
10.1.15.70,010.001.015.070,dpchasmgmt.scspa.local,dpchasmgmt.scspa.local,0050569d37d5,"[Information Technology, Computer]",[Linux],[VMware],,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.10 - 3.19 or Linux 3.2 - 4.0,
10.1.15.71,010.001.015.071,dpchasvc.scspa.local,dpchasvc.scspa.local,000c29f9afa4,"[Information Technology, Computer, Server, Hypervisor]",[Linux],"[VMware, VMware ESXi]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,80/tcp VMware ESXi Server httpd  ;22/tcp OpenSSH 7.4 protocol 2.0,
10.1.15.72,010.001.015.072,dpchasacm.scspa.local,dpchasacm.scspa.local,000c295d1ce4,"[Information Technology, Networking, DNS & IP Management]",[Linux],[VMware],,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux 3.2 - 4.0,
10.1.15.73,010.001.015.073,dpchasesxnw.scspa.local,dpchasesxnw.scspa.local,e4434b877b30,"[Information Technology, Computer, Server, Hypervisor]",[Linux],[Dell],,dell inc.,DELL INC.,Linux Desktop/Server,22/tcp OpenSSH 7.5 protocol 2.0;80/tcp VMware ESXi Server httpd  ,
10.1.15.74,010.001.015.074,dpchasavasvr.scspa.local,dpchasavasvr.scspa.local,0050569d259e,"[Information Technology, Computer]",[Linux],[VMware],,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux Desktop/Server,
10.1.15.75,010.001.015.075,dpchasavaprxy.scspa.local,dpchasavaprxy.scspa.local,0050569d2d0d,"[Information Technology, Computer]",[Linux],[VMware],,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 3.2 - 4.0,
10.1.15.76,010.001.015.076,dpchasdd.scspa.local,dpchasdd.scspa.local,0050569d44b0,"[Information Technology, Computer]",[Linux],[VMware],,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 2.6.32 - 3.10 or Linux 2.6.32 - 3.13,
10.1.15.77,010.001.015.077,dpchasdnb1.scspa.local,dpchasdnb1.scspa.local,0050569d7f15,"[Information Technology, Computer]",[Linux],[VMware],,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 2.6.32 - 3.10 or Linux 2.6.32 - 3.13,
10.1.15.78,010.001.015.078,dpchasdnb2.scspa.local,dpchasdnb2.scspa.local,0050569d9bf2,"[Information Technology, Computer]",[Linux],[VMware],,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Possibly Linux 2.6.32 - 3.10 or Linux 2.6.32 - 3.13,
10.1.15.79,010.001.015.079,dpchasrepsvr.scspa.local,dpchasrepsvr.scspa.local,0050569d88c6,"[Information Technology, Computer]",[Linux],[VMware],,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux 3.2 - 4.0,
10.1.15.80,010.001.015.080,dpchasdatasvr.scspa.local,dpchasdatasvr.scspa.local,0050569dac30,"[Information Technology, Computer]",[Linux],[VMware],,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux 3.2 - 4.0,
10.1.15.81,010.001.015.081,dpchassearch.scspa.local,dpchassearch.scspa.local,0050569d020f,"[Information Technology, Computer]",[Linux],[VMware],,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux 3.2 - 4.0,
10.1.15.82,010.001.015.082,dpchascloud.scspa.local,dpchascloud.scspa.local,0050569d25b4,"[Information Technology, Computer]",[Linux],[VMware],,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux 3.2 - 4.0,
