IPv4 Address,#VALUE!,Device,DNS Name,MAC Address,Function,Operating System,Vendor and Model,DHCP Device Class,NIC Vendor,NIC Vendor Value,Network Function,OS Fingerprint,Windows Version
10.15.3.10,010.015.003.010,10.15.3.10,0,0,"[Information Technology, Accessory, VoIP, IP Phone]",[VxWorks],"[Cisco, Cisco IP Phone, Cisco IP Phone 6921]",0,Unknown Vendor,Unknown Vendor,Cisco IP Phone 6921  (Voice IP Device),"Cisco IP Phone 6921  (SCCP 9.4.1.3.SR3, SEPC471FE43D2D1)",0
10.15.3.11,010.015.003.011,10.15.3.11,0,009ad2c054a8,"[Information Technology, Accessory, VoIP]",[Unknown],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco ATA 190 (Voice IP Device),"Cisco ATA 190 (1.2.2(003), ATA009AD2C054A8)",0
10.15.3.14,010.015.003.014,10.15.3.14,0,58bfea21bc4d,"[Information Technology, Accessory, VoIP]",[Unknown],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",VoIP Device,VoIP Device,0
10.15.3.15,010.015.003.015,10.15.3.15,0,58bfea21bf04,"[Information Technology, Accessory, VoIP]",[Unknown],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",VoIP Device,VoIP Device,0
10.15.3.16,010.015.003.016,10.15.3.16,0,000832c783f1,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone, Cisco IP Phone 7821]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7821 (Voice IP Device),"Cisco IP Phone 7821 (sip78xx.12-7-1-0001-393.loads, SEP000832C783F1)",0
10.15.3.39,010.015.003.039,10.15.3.39,0,285261c134e2,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7821 (Voice IP Device),"Cisco IP Phone 7821 (sip78xx.12-7-1-0001-393.loads, SEP285261C134E2)",0
10.15.3.51,010.015.003.051,10.15.3.51,0,00ccfca7f5eb,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7821 (Voice IP Device),"Cisco IP Phone 7821 (sip78xx.12-7-1-0001-393.loads, SEP00CCFCA7F5EB)",0
10.15.4.2,010.015.004.002,10.15.4.2,0,0013c4604c9e,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7940]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7940 (Voice IP Device),"Cisco IP Phone 7940 (P0030801SR02, SEP0013C4604C9E)",0
10.15.4.4,010.015.004.004,10.15.4.4,0,dceb941d8d07,"[Information Technology, Computer]",[Linux],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",Linux Desktop/Server,Linux 2.6.13 - 2.6.32,0
10.15.4.6,010.015.004.006,10.15.4.6,0,c471fe43b26d,[Information Technology],[VxWorks],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",0,"Thomson ST 2030 VoIP phone or ShoreTel ShoreGear SG-T1K VoIP switch or Aastra Dialog 4425 IP phone or HP ProCurve 3500yl, 5406zl, or 6200yl switch or UTStarcom F1000 VoIP phone or Canon imageRUNNER C3580 printer or Konica Minolta Color MF24-2 printer or VxWorks or National Instruments CompactRIO automation controller or Fujitsu Externus DX80 or IBM DCS9900 NAS device or VxWorks 6.4",0
10.15.4.9,010.015.004.009,10.15.4.9,0,a418758b846b,"[Information Technology, Computer]",[Linux],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",Linux Desktop/Server,Linux 2.4-2.6,0
10.15.4.13,010.015.004.013,10.15.4.13,0,0c6803c0c22d,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7962]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7962 (Voice IP Device),"Cisco IP Phone 7962 (SCCP42.9-4-2SR3-1S, SEP0C6803C0C22D)",0
10.15.4.15,010.015.004.015,10.15.4.15,0,001da219ff34,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7940]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7940 (Voice IP Device),"Cisco IP Phone 7940 (P0030801SR02, SEP001DA219FF34)",0
10.15.4.16,010.015.004.016,10.15.4.16,0,d48cb527c703,[Information Technology],[VxWorks],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",0,"Thomson ST 2030 VoIP phone or Aastra Dialog 4425 IP phone or ShoreTel ShoreGear SG-T1K VoIP switch or HP ProCurve 3500yl, 5406zl, or 6200yl switch or UTStarcom F1000 VoIP phone or Canon imageRUNNER C3580 printer or Konica Minolta Color MF24-2 printer or VxWorks or Fujitsu Externus DX80 or IBM DCS9900 NAS device or National Instruments CompactRIO automation controller or HP ProCurve 1810G, ZyXEL GS1910, or FibroLAN switch (eCos 3.0)",0
10.15.4.18,010.015.004.018,10.15.4.18,0,1ce85dc81f21,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7962]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7962 (Voice IP Device),"Cisco IP Phone 7962 (SCCP42.9-4-2SR3-1S, SEP1CE85DC81F21)",0
10.15.4.19,010.015.004.019,10.15.4.19,0,001646ef7fde,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7940]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7940 (Voice IP Device),"Cisco IP Phone 7940 (P0030801SR02, SEP001646EF7FDE)",0
10.15.4.21,010.015.004.021,10.15.4.21,0,5017ff76676f,[Information Technology],[Unknown],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",0,0,0
10.15.4.22,010.015.004.022,10.15.4.22,0,5017ff76340c,[Information Technology],[Unknown],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",0,0,0
10.15.4.23,010.015.004.023,10.15.4.23,0,c84c75576564,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 6921]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 6921  (Voice IP Device),"Cisco IP Phone 6921  (SCCP 9.4.1.3.SR3, SEPC84C75576564)",0
10.15.4.25,010.015.004.025,10.15.4.25,0,5017ff7767f8,[Information Technology],[Unknown],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",0,0,0
10.15.4.26,010.015.004.026,10.15.4.26,0,5017ff7667c1,[Information Technology],[Unknown],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",0,0,0
10.15.4.27,010.015.004.027,10.15.4.27,0,6886a74281a9,[Information Technology],[VxWorks],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",0,"Thomson ST 2030 VoIP phone or Aastra Dialog 4425 IP phone or ShoreTel ShoreGear SG-T1K VoIP switch or Canon imageRUNNER C3580 printer or Konica Minolta Color MF24-2 printer or VxWorks 6.4 or VxWorks or HP ProCurve 3500yl, 5406zl, or 6200yl switch or UTStarcom F1000 VoIP phone or National Instruments CompactRIO automation controller or HP ProCurve 1810G, ZyXEL GS1910, or FibroLAN switch (eCos 3.0)",0
10.15.4.29,010.015.004.029,10.15.4.29,0,703509b5d8ea,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 8851 (Voice IP Device),"Cisco IP Phone 8851 (sip88xx.12-7-1-0001-393.loads, SEP703509B5D8EA)",0
10.15.4.31,010.015.004.031,10.15.4.31,0,c84c7557655b,[Information Technology],[VxWorks],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",0,"Thomson ST 2030 VoIP phone or Aastra Dialog 4425 IP phone or ShoreTel ShoreGear SG-T1K VoIP switch or HP ProCurve 3500yl, 5406zl, or 6200yl switch or UTStarcom F1000 VoIP phone or Canon imageRUNNER C3580 printer or Konica Minolta Color MF24-2 printer or VxWorks or National Instruments CompactRIO automation controller or Fujitsu Externus DX80 or IBM DCS9900 NAS device or VxWorks 6.4",0
10.15.4.32,010.015.004.032,10.15.4.32,0,c84c75576560,[Information Technology],[VxWorks],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",0,"Thomson ST 2030 VoIP phone or Aastra Dialog 4425 IP phone or ShoreTel ShoreGear SG-T1K VoIP switch or HP ProCurve 3500yl, 5406zl, or 6200yl switch or UTStarcom F1000 VoIP phone or Canon imageRUNNER C3580 printer or Konica Minolta Color MF24-2 printer or VxWorks 6.4 or VxWorks or National Instruments CompactRIO automation controller or Fujitsu Externus DX80 or IBM DCS9900 NAS device",0
10.15.4.35,010.015.004.035,10.15.4.35,0,500604fbaa5d,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 6921]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 6921  (Voice IP Device),"Cisco IP Phone 6921  (SCCP 9.4.1.3.SR3, SEP500604FBAA5D)",0
10.15.4.36,010.015.004.036,10.15.4.36,0,c471fe43d5c9,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 6921]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 6921  (Voice IP Device),"Cisco IP Phone 6921  (SCCP 9.4.1.3.SR3, SEPC471FE43D5C9)",0
10.15.4.37,010.015.004.037,10.15.4.37,0,c84c75576556,[Information Technology],[VxWorks],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",0,"Thomson ST 2030 VoIP phone or Aastra Dialog 4425 IP phone or ShoreTel ShoreGear SG-T1K VoIP switch or HP ProCurve 3500yl, 5406zl, or 6200yl switch or UTStarcom F1000 VoIP phone or Canon imageRUNNER C3580 printer or Konica Minolta Color MF24-2 printer or VxWorks or Fujitsu Externus DX80 or IBM DCS9900 NAS device or VxWorks 6.4 or HP ProCurve 1810G, ZyXEL GS1910, or FibroLAN switch (eCos 3.0)",0
10.15.4.38,010.015.004.038,10.15.4.38,0,c84c75576702,[Information Technology],[VxWorks],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",0,"Thomson ST 2030 VoIP phone or Aastra Dialog 4425 IP phone or ShoreTel ShoreGear SG-T1K VoIP switch or HP ProCurve 3500yl, 5406zl, or 6200yl switch or UTStarcom F1000 VoIP phone or Canon imageRUNNER C3580 printer or Konica Minolta Color MF24-2 printer or VxWorks or National Instruments CompactRIO automation controller or Fujitsu Externus DX80 or IBM DCS9900 NAS device or VxWorks 6.4",0
10.15.4.40,010.015.004.040,10.15.4.40,0,d4ad71215988,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 8851 (Voice IP Device),"Cisco IP Phone 8851 (sip88xx.12-7-1-0001-393.loads, SEPD4AD71215988)",0
10.15.4.41,010.015.004.041,10.15.4.41,0,c471fe43d0d6,[Information Technology],[VxWorks],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",0,"Thomson ST 2030 VoIP phone or Aastra Dialog 4425 IP phone or ShoreTel ShoreGear SG-T1K VoIP switch or HP ProCurve 3500yl, 5406zl, or 6200yl switch or UTStarcom F1000 VoIP phone or Canon imageRUNNER C3580 printer or Konica Minolta Color MF24-2 printer or VxWorks 6.4 or VxWorks or National Instruments CompactRIO automation controller or Fujitsu Externus DX80 or IBM DCS9900 NAS device",0
10.15.4.42,010.015.004.042,10.15.4.42,0,7018a716b30a,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 8851 (Voice IP Device),"Cisco IP Phone 8851 (sip88xx.12-7-1-0001-393.loads, SEP7018A716B30A)",0
10.15.4.43,010.015.004.043,10.15.4.43,0,d4ad7121b0f2,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 8851 (Voice IP Device),"Cisco IP Phone 8851 (sip88xx.12-7-1-0001-393.loads, SEPD4AD7121B0F2)",0
10.15.4.44,010.015.004.044,10.15.4.44,0,c471fe43d2d1,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 6921]",0,"cisco systems, inc",0,Cisco IP Phone 6921 (Voice IP Device),"Cisco IP Phone 6921 (SCCP 9.4.1.3.SR3, SEPC471FE43D2D1)",0
10.15.4.51,010.015.004.051,10.15.4.51,0,0057d2d02cf3,"[Information Technology, Networking]",[Unknown],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",0,0,0
10.15.4.52,010.015.004.052,10.15.4.52,0,c471fe909114,[Information Technology],[VxWorks],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",0,"Thomson ST 2030 VoIP phone or Aastra Dialog 4425 IP phone or ShoreTel ShoreGear SG-T1K VoIP switch or HP ProCurve 3500yl, 5406zl, or 6200yl switch or UTStarcom F1000 VoIP phone or Canon imageRUNNER C3580 printer or Konica Minolta Color MF24-2 printer or VxWorks 6.4 or VxWorks or Fujitsu Externus DX80 or IBM DCS9900 NAS device or National Instruments CompactRIO automation controller",0
10.15.4.53,010.015.004.053,10.15.4.53,0,a4934c0d775b,[Information Technology],[VxWorks],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",0,"Thomson ST 2030 VoIP phone or Aastra Dialog 4425 IP phone or ShoreTel ShoreGear SG-T1K VoIP switch or HP ProCurve 3500yl, 5406zl, or 6200yl switch or UTStarcom F1000 VoIP phone or Canon imageRUNNER C3580 printer or VxWorks 6.4 or VxWorks or Fujitsu Externus DX80 or IBM DCS9900 NAS device or Konica Minolta Color MF24-2 printer or National Instruments CompactRIO automation controller",0
10.15.4.55,010.015.004.055,10.15.4.55,0,d4ad71215806,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 8851 (Voice IP Device),"Cisco IP Phone 8851 (sip88xx.12-7-1-0001-393.loads, SEPD4AD71215806)",0
10.15.4.56,010.015.004.056,10.15.4.56,0,00b0e1d3f629,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 8861 (Voice IP Device),"Cisco IP Phone 8861 (sip88xx.12-7-1-0001-393.loads, SEP00B0E1D3F629)",0
10.15.4.61,010.015.004.061,10.15.4.61,0,c471fe43d5cf,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 6921]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 6921  (Voice IP Device),"Cisco IP Phone 6921  (SCCP 9.4.1.3.SR3, SEPC471FE43D5CF)",0
10.15.4.80,010.015.004.080,10.15.4.80,0,9c57ad023b42,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7962]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7962 (Voice IP Device),"Cisco IP Phone 7962 (SCCP42.9-4-2SR3-1S, SEP9C57AD023B42)",0
10.15.4.81,010.015.004.081,10.15.4.81,0,1ce85dc81e70,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7962]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7962 (Voice IP Device),"Cisco IP Phone 7962 (SCCP42.9-4-2SR3-1S, SEP1CE85DC81E70)",0
10.15.4.82,010.015.004.082,10.15.4.82,0,dccec1f1f1a7,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone, Cisco IP Phone 7942]",0,"cisco systems, inc","CISCO SYSTEMS, INC",VoIP Device,"Possibly Cisco IP Phone 7911 or Cisco IP Phone 7941, 7961, 7965G, or 7975 or Cisco IP Phone 7942G or Cisco IP Phone 7945 or Cisco IP Phone 7945G or Cisco IP Phone 7971G-GE or Cisco IP Phone 7975G",0
10.15.4.83,010.015.004.083,10.15.4.83,0,000b5f7ffc2a,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7960]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7960 (Voice IP Device),"Cisco IP Phone 7960 (P0030801SR02, SEP000B5F7FFC2A)",0
10.15.4.84,010.015.004.084,10.15.4.84,0,000b5f6e664c,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7940]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7940 (Voice IP Device),"Cisco IP Phone 7940 (P0030801SR02, SEP000B5F6E664C)",0
10.15.4.86,010.015.004.086,10.15.4.86,0,00152b179594,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7940]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7940 (Voice IP Device),"Cisco IP Phone 7940 (P0030801SR02, SEP00152B179594)",0
10.15.4.88,010.015.004.088,10.15.4.88,0,0014a8acbd19,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7960]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7960 (Voice IP Device),"Cisco IP Phone 7960 (P0030801SR02, SEP0014A8ACBD19)",0
10.15.4.89,010.015.004.089,10.15.4.89,0,000c85a46bf3,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7940]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7940 (Voice IP Device),"Cisco IP Phone 7940 (P0030801SR02, SEP000C85A46BF3)",0
10.15.4.90,010.015.004.090,10.15.4.90,0,000b4650af81,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7940]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7940 (Voice IP Device),"Cisco IP Phone 7940 (P0030801SR02, SEP000B4650AF81)",0
10.15.4.91,010.015.004.091,10.15.4.91,0,7c95f323e11d,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7942]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7942 (Voice IP Device),"Cisco IP Phone 7942 (SCCP42.9-4-2SR3-1S, SEP7C95F323E11D)",0
10.15.4.92,010.015.004.092,10.15.4.92,0,000b465cd7b4,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7960]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7960 (Voice IP Device),"Cisco IP Phone 7960 (P0030801SR02, SEP000B465CD7B4)",0
10.15.4.93,010.015.004.093,10.15.4.93,0,000b5f6e663d,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7940]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7940 (Voice IP Device),"Cisco IP Phone 7940 (P0030801SR02, SEP000B5F6E663D)",0
10.15.4.94,010.015.004.094,10.15.4.94,0,b4a4e3d7ebda,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7940]",0,"cisco systems, inc",0,Cisco IP Phone 7940 (Voice IP Device),"Cisco IP Phone 7940 (P0030801SR02, SEPB4A4E3D7EBDA)",0
10.15.4.95,010.015.004.095,10.15.4.95,0,b41489a3311c,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7940]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7940 (Voice IP Device),"Cisco IP Phone 7940 (P0030801SR02, SEPB41489A3311C)",0
10.15.4.96,010.015.004.096,10.15.4.96,0,000b46986b23,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7940]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7940 (Voice IP Device),"Cisco IP Phone 7940 (P0030801SR02, SEP000B46986B23)",0
10.15.4.97,010.015.004.097,10.15.4.97,0,ecc882100d09,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7960]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7960 (Voice IP Device),"Cisco IP Phone 7960 (P0030801SR02, SEPECC882100D09)",0
10.15.4.98,010.015.004.098,10.15.4.98,0,000b5f7ffefa,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7940]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7940 (Voice IP Device),"Cisco IP Phone 7940 (P0030801SR02, SEP000B5F7FFEFA)",0
10.15.4.99,010.015.004.099,10.15.4.99,0,000a8aa21088,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7960]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7960 (Voice IP Device),"Cisco IP Phone 7960 (P0030801SR02, SEP000A8AA21088)",0
10.15.4.101,010.015.004.101,10.15.4.101,0,000b465cd5a5,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7940]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7940 (Voice IP Device),"Cisco IP Phone 7940 (P0030801SR02, SEP000B465CD5A5)",0
10.15.4.129,010.015.004.129,10.15.4.129,0,64d814a4c689,"[Information Technology, Accessory, VoIP]",[Unknown],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco ATA 187 (Voice IP Device),"Cisco ATA 187 (ATA 9-2-3-1
, ATA64d814a4c689)",0
10.16.3.1,010.016.003.001,10.16.3.1,0,501cb0779688,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 7821 (Voice IP Device),"Cisco IP Phone 7821 (sip78xx.12-7-1-0001-393.loads, SEP501CB0779688)",0
10.16.3.2,010.016.003.002,10.16.3.2,0,0023339b31c9,"[Information Technology, Networking]",[Unknown],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",Network Device,80/tcp Allegro RomPager 3.12 ,0
10.16.3.3,010.016.003.003,10.16.3.3,0,001b0cad3432,"[Information Technology, Networking]",[Unknown],[Cisco],0,"cisco systems, inc","CISCO SYSTEMS, INC",Network Device,80/tcp Allegro RomPager 3.12 ,0
10.18.0.1,010.018.000.001,10.18.0.1,0,0,"[Information Technology, Networking]",[Unknown],[Cisco],0,Unknown Vendor,Unknown Vendor,Cisco,22/tcp Cisco SSH 1.25 protocol 1.99,0
10.18.3.1,010.018.003.001,10.18.3.1,0,0,"[Information Technology, Accessory, VoIP, IP Phone]",[Unknown],"[Cisco, Cisco IP Phone, Cisco IP Phone 7960]",0,Unknown Vendor,Unknown Vendor,Cisco IP Phone 7960 (Voice IP Device),"Cisco IP Phone 7960 (P0030801SR02, SEP000B465CDCDA)",0
10.18.4.1,010.018.004.001,10.18.4.1,0,0,"[Information Technology, Computer]",[Linux],[Unknown],0,Unknown Vendor,Unknown Vendor,Linux Desktop/Server,Linux 2.6.13 - 2.6.32,0
10.19.3.1,010.019.003.001,10.19.3.1,0,7018a716afc4,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone, Cisco IP Phone 8851]",0,"cisco systems, inc",0,Cisco IP Phone 8851 (Voice IP Device),"Cisco IP Phone 8851 (sip88xx.12-7-1-0001-393.loads, SEP7018A716AFC4)",0
10.19.3.2,010.019.003.002,10.19.3.2,0,7018a7161de2,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone, Cisco IP Phone 8851]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 8851 (Voice IP Device),"Cisco IP Phone 8851 (sip88xx.12-7-1-0001-393.loads, SEP7018A7161DE2)",0
10.19.3.4,010.019.003.004,10.19.3.4,0,7018a716af7e,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 8851 (Voice IP Device),"Cisco IP Phone 8851 (sip88xx.12-7-1-0001-393.loads, SEP7018A716AF7E)",0
10.19.3.5,010.019.003.005,10.19.3.5,0,7018a7161f1a,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone]",0,"cisco systems, inc",0,Cisco IP Phone 8851 (Voice IP Device),"Cisco IP Phone 8851 (sip88xx.12-7-1-0001-393.loads, SEP7018A7161F1A)",0
10.19.3.6,010.019.003.006,10.19.3.6,0,009ad2c0546b,"[Information Technology, Accessory, VoIP]",[Unknown],[Cisco],0,"cisco systems, inc",0,Cisco ATA 190 (Voice IP Device),"Cisco ATA 190 (1.2.2(003), ATA009AD2C0546B)",0
10.19.3.7,010.019.003.007,10.19.3.7,0,7018a716b828,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone]",0,"cisco systems, inc","CISCO SYSTEMS, INC",Cisco IP Phone 8851 (Voice IP Device),"Cisco IP Phone 8851 (sip88xx.12-7-1-0001-393.loads, SEP7018A716B828)",0
10.19.3.8,010.019.003.008,10.19.3.8,0,ac44f21b0a8a,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone, Cisco IP Phone 8831]",VoIP Phones/Adapters,yamaha corporation,YAMAHA CORPORATION,Cisco IP Phone 8831 (Voice IP Device),"Cisco IP Phone 8831 (sip8831.10-3-1SR3-5, SEPAC44F21B0A8A)",0
10.19.3.9,010.019.003.009,10.19.3.9,0,7018a7161d96,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone]",0,"cisco systems, inc",0,Cisco IP Phone 8851 (Voice IP Device),"Cisco IP Phone 8851 (sip88xx.12-7-1-0001-393.loads, SEP7018A7161D96)",0
10.19.3.10,010.019.003.010,10.19.3.10,0,703509b5ce1c,"[Information Technology, Accessory, VoIP, IP Phone]",[Embedded Firmware],"[Cisco, Cisco IP Phone]",0,"cisco systems, inc",0,Cisco IP Phone 8851 (Voice IP Device),"Cisco IP Phone 8851 (sip88xx.12-7-1-0001-393.loads, SEP703509B5CE1C)",0
